Season,Lg,Tm,W,L,Finish,,Age,Ht.,Wt.,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1959-60,NBA,SYR,45,30,3,,27.0,6-5,196,,75,,45.4,109.8,.414,,,,45.4,109.8,.414,28.1,35.5,.791,,,72.1,22.3,,,,25.9,118.9
1958-59,NBA,SYR,35,37,3,,26.2,6-5,199,,72,,42.4,104.0,.407,,,,42.4,104.0,.407,28.4,36.7,.774,,,68.1,18.6,,,,27.2,113.1
1957-58,NBA,SYR,41,31,2,,26.6,6-4,199,,72,,39.2,101.9,.385,,,,39.2,101.9,.385,28.8,36.3,.793,,,68.0,18.0,,,,25.3,107.2
1956-57,NBA,SYR,38,34,2,,25.0,6-5,201,,72,,35.4,96.0,.369,,,,35.4,96.0,.369,28.8,36.3,.794,,,60.4,17.8,,,,25.1,99.7
1955-56,NBA,SYR,35,37,3,,26.1,6-4,193,,72,,34.3,92.5,.370,,,,34.3,92.5,.370,28.4,37.5,.756,,,56.4,23.8,,,,24.8,96.9
1954-55,NBA,SYR,43,29,1,,26.1,6-4,191,,72,,32.8,88.1,.372,,,,32.8,88.1,.372,25.5,34.0,.750,,,54.6,24.7,,,,23.0,91.1
1953-54,NBA,SYR,42,30,2,,25.5,6-3,192,,72,,28.5,77.5,.368,,,,28.5,77.5,.368,26.5,36.8,.719,,,50.7,21.4,,,,25.7,83.5
1952-53,NBA,SYR,47,24,2,,25.8,6-4,189,,71,,27.4,75.1,.364,,,,27.4,75.1,.364,30.9,41.5,.745,,,48.9,20.5,,,,30.0,85.6
1951-52,NBA,SYR,40,26,1,,25.8,6-4,192,,66,,28.7,78.9,.364,,,,28.7,78.9,.364,29.3,39.2,.747,,,54.6,20.8,,,,29.8,86.7
1950-51,NBA,SYR,32,34,4,,,,,,66,,28.5,81.3,.351,,,,28.5,81.3,.351,29.0,39.9,.726,,,49.4,22.6,,,,30.2,86.1
1949-50,NBA,SYR,51,13,1,,,,,,64,,29.2,82.4,.354,,,,29.2,82.4,.354,26.4,37.4,.706,,,,23.0,,,,28.6,84.8
