Season,Lg,Tm,W,L,Finish,,Age,Ht.,Wt.,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1966-67,NBA,DET,30,51,5,,25.2,6-6,209,,81,241.9,43.5,105.5,.412,,,,43.5,105.5,.412,24.3,33.6,.723,,,68.0,18.1,,,,27.1,111.3
1965-66,NBA,DET,22,58,5,,25.0,6-5,210,,80,240.0,43.4,106.3,.409,,,,43.4,106.3,.409,23.5,34.2,.687,,,67.8,19.6,,,,25.2,110.3
1964-65,NBA,DET,31,49,4,,24.4,6-6,210,,80,241.6,43.3,103.7,.418,,,,43.3,103.7,.418,21.8,31.7,.689,,,67.4,20.1,,,,25.7,108.5
1963-64,NBA,DET,23,57,5,,25.5,6-6,208,,80,,41.8,99.3,.421,,,,41.8,99.3,.421,24.1,33.6,.718,,,64.3,20.4,,,,27.9,107.8
1962-63,NBA,DET,34,46,3,,24.9,6-6,209,,80,,44.2,102.4,.432,,,,44.2,102.4,.432,25.6,35.7,.717,,,66.4,21.6,,,,27.3,113.9
1961-62,NBA,DET,37,43,3,,26.0,6-5,201,,80,,43.4,104.6,.415,,,,43.4,104.6,.415,28.6,39.3,.729,,,72.8,21.5,,,,25.5,115.4
1960-61,NBA,DET,34,45,3,,25.8,6-5,200,,79,,44.1,105.8,.417,,,,44.1,105.8,.417,30.5,41.0,.743,,,73.6,23.6,,,,27.3,118.6
1959-60,NBA,DET,30,45,2,,27.1,6-5,196,,75,,41.9,105.6,.397,,,,41.9,105.6,.397,27.7,38.0,.729,,,73.2,19.6,,,,26.4,111.6
1958-59,NBA,DET,28,44,3,,27.5,6-5,195,,72,,39.0,101.5,.385,,,,39.0,101.5,.385,27.0,36.5,.740,,,67.5,18.3,,,,26.1,105.1
1957-58,NBA,DET,33,39,2,,28.4,6-5,197,,72,,38.1,101.3,.376,,,,38.1,101.3,.376,29.1,38.5,.755,,,71.8,17.6,,,,25.1,105.3
1956-57,NBA,FTW,34,38,3,,26.6,6-5,194,,72,,35.2,91.8,.383,,,,35.2,91.8,.383,26.0,34.9,.747,,,59.6,19.4,,,,22.8,96.4
1955-56,NBA,FTW,37,35,1,,27.1,6-5,199,,72,,33.3,85.8,.388,,,,33.3,85.8,.388,27.8,37.9,.734,,,55.2,24.3,,,,24.8,94.4
1954-55,NBA,FTW,43,29,1,,27.4,6-4,194,,72,,32.4,83.1,.390,,,,32.4,83.1,.390,27.6,37.6,.733,,,53.1,24.1,,,,24.3,92.4
1953-54,NBA,FTW,40,32,3,,26.7,6-4,196,,72,,27.1,72.0,.376,,,,27.1,72.0,.376,23.5,32.2,.730,,,52.6,20.5,,,,23.2,77.7
1952-53,NBA,FTW,36,33,3,,26.0,6-5,202,,69,,27.2,75.8,.359,,,,27.2,75.8,.359,26.7,36.1,.738,,,51.4,20.8,,,,30.7,81.0
1951-52,NBA,FTW,29,37,4,,26.5,6-4,198,,66,,26.8,76.0,.353,,,,26.8,76.0,.353,24.4,33.2,.733,,,54.8,21.3,,,,26.5,78.0
1950-51,NBA,FTW,32,36,3,,,,,,68,,29.4,87.2,.338,,,,29.4,87.2,.338,25.3,35.1,.720,,,54.8,16.8,,,,28.8,84.1
1949-50,NBA,FTW,40,28,3,,,,,,68,,27.6,86.8,.318,,,,27.6,86.8,.318,24.0,34.3,.701,,,,20.1,,,,30.4,79.3
1948-49,BAA,FTW,22,38,5,,,,,,60,,25.6,89.5,.286,,,,25.6,89.5,.286,23.1,33.0,.700,,,,18.0,,,,28.7,74.3
